2023-10-11 17:12:19.596
Trial Number,Time Stamp,Relative Start Time,Cursor X (Relative to Origin),Cursor Y(Relative to Origin),Joystick X,Joystick Y
2,2023-10-11 17:12:41.85,22255.0,-4.3690,-1.1486,-0.0020,-0.1172
2,2023-10-11 17:12:41.9,22305.0,-5.2759,-1.6455,-0.0020,-0.1465
2,2023-10-11 17:12:41.95,22355.0,-7.1541,-3.1406,-0.0020,-0.2227
2,2023-10-11 17:12:42.0,22405.0,-8.1107,-4.1072,-0.0020,-0.2227
2,2023-10-11 17:12:42.05,22455.0,-10.0317,-6.4237,-0.0020,-0.2520
2,2023-10-11 17:12:42.1,22505.0,-10.9880,-7.7176,-0.0020,-0.2422
2,2023-10-11 17:12:42.15,22555.0,-12.8743,-10.4704,-0.0000,-0.2363
2,2023-10-11 17:12:42.2,22605.0,-13.7649,-11.9062,0.0275,-0.2422
2,2023-10-11 17:12:42.25,22655.0,-15.5050,-14.5010,-0.0020,-0.0078
2,2023-10-11 17:12:42.3,22705.0,-17.2124,-16.2457,-0.0020,-0.0000
2,2023-10-11 17:12:42.35,22755.0,-18.0507,-16.8659,-0.0020,0.0196
2,2023-10-11 17:12:42.4,22805.0,-19.6968,-17.7458,-0.0020,0.0118
2,2023-10-11 17:12:42.45,22855.0,-20.5068,-18.0376,-0.0020,0.0157
2,2023-10-11 17:12:42.5,22905.0,-22.1116,-18.3816,-0.0020,0.0196
2,2023-10-11 17:12:42.55,22955.0,-22.9124,-18.4573,-0.0020,0.0118
2,2023-10-11 17:12:42.6,23005.0,-24.5300,-18.4514,-0.0020,0.0118
2,2023-10-11 17:12:42.65,23055.0,-25.3557,-18.3758,-0.0020,0.0118
2,2023-10-11 17:12:42.7,23105.0,-27.0655,-18.0889,-0.0020,0.0118
2,2023-10-11 17:12:42.75,23155.0,-27.9598,-17.8806,-0.0020,0.0118
2,2023-10-11 17:12:42.8,23205.0,-29.8526,-17.3548,-0.0020,-0.0000
2,2023-10-11 17:12:42.85,23255.0,-30.8607,-17.0517,-0.0020,-0.0000
2,2023-10-11 17:12:42.9,23305.0,-33.0217,-16.3632,-0.0020,-0.0000
2,2023-10-11 17:12:42.95,23355.0,-34.1816,-15.9795,-0.0020,-0.0000
2,2023-10-11 17:12:43.0,23405.0,-36.6284,-15.1423,0.0177,-0.0000
2,2023-10-11 17:12:43.05,23455.0,-37.9341,-14.6946,-0.0000,-0.0000
2,2023-10-11 17:12:43.1,23505.0,-40.7335,-13.7597,-0.0000,-0.0000
2,2023-10-11 17:12:43.15,23555.0,-42.2240,-13.2813,-0.0000,-0.0000
2,2023-10-11 17:12:43.2,23605.0,-45.3728,-12.3280,-0.0000,-0.0000
2,2023-10-11 17:12:43.25,23655.0,-47.0237,-11.8638,-0.0000,-0.0000
2,2023-10-11 17:12:43.3,23705.0,-50.4174,-10.9887,0.0177,-0.0000
2,2023-10-11 17:12:43.35,23755.0,-52.1435,-10.5892,0.0177,-0.0000
2,2023-10-11 17:12:43.4,23805.0,-55.4841,-9.8937,0.1020,-0.0000
2,2023-10-11 17:12:43.45,23855.0,-56.9420,-9.6082,0.1883,-0.0000
2,2023-10-11 17:12:43.5,23905.0,-59.3438,-9.1871,0.2235,-0.0020
2,2023-10-11 17:12:43.55,23955.0,-60.3217,-9.0802,0.2432,-0.0176
2,2023-10-11 17:12:43.6,24005.0,-61.8343,-9.3218,0.2824,-0.1211
2,2023-10-11 17:12:43.65,24055.0,-62.3848,-9.7075,0.2883,-0.1270
2,2023-10-11 17:12:43.7,24105.0,-63.0568,-10.9678,0.3432,-0.1426
2,2023-10-11 17:12:43.75,24155.0,-63.0546,-11.8526,0.4490,-0.1817
2,2023-10-11 17:12:43.8,24205.0,-62.2445,-14.0929,0.5294,-0.1817
2,2023-10-11 17:12:43.85,24255.0,-61.4837,-15.3991,0.5392,-0.1817
2,2023-10-11 17:12:43.9,24305.0,-59.4866,-18.3478,0.5137,-0.1914
2,2023-10-11 17:12:43.95,24355.0,-57.2531,-21.6074,0.4235,-0.1660
2,2023-10-11 17:12:44.0,24405.0,-56.1881,-23.1434,0.4039,-0.0274
2,2023-10-11 17:12:44.05,24455.0,-54.0688,-25.8783,0.4687,-0.0000
2,2023-10-11 17:12:44.1,24505.0,-52.9383,-27.1252,0.4784,-0.0000
2,2023-10-11 17:12:44.15,24555.0,-50.5597,-29.4628,0.4726,-0.0000
2,2023-10-11 17:12:44.2,24605.0,-49.3639,-30.5755,0.4687,-0.0000
2,2023-10-11 17:12:44.25,24655.0,-47.0092,-32.7248,0.4530,-0.0000
2,2023-10-11 17:12:44.3,24705.0,-45.9689,-33.6693,0.3725,0.0843
2,2023-10-11 17:12:44.35,24755.0,-44.3225,-34.7450,0.3079,0.3157
2,2023-10-11 17:12:44.4,24805.0,-43.6765,-34.8339,0.3333,0.3373
2,2023-10-11 17:12:44.45,24855.0,-42.3123,-34.1087,0.4333,0.4490
2,2023-10-11 17:12:44.5,24905.0,-41.5761,-33.3174,0.4431,0.4784
2,2023-10-11 17:12:44.55,24955.0,-40.0711,-30.9681,0.4137,0.5412
2,2023-10-11 17:12:44.6,25005.0,-39.3416,-29.4639,0.3981,0.5569
2,2023-10-11 17:12:44.65,25055.0,-37.9064,-25.9774,0.3981,0.5529
2,2023-10-11 17:12:44.7,25105.0,-37.1838,-24.0861,0.3981,0.5529
2,2023-10-11 17:12:44.75,25155.0,-35.6881,-20.1299,0.3981,0.5529
2,2023-10-11 17:12:44.8,25205.0,-34.8765,-18.1027,0.4177,0.5529
2,2023-10-11 17:12:44.85,25255.0,-33.0012,-14.0838,0.4490,0.5177
2,2023-10-11 17:12:44.9,25305.0,-31.8892,-12.2396,0.4843,0.4333
2,2023-10-11 17:12:44.95,25355.0,-29.1329,-9.1342,0.5784,0.3118
2,2023-10-11 17:12:45.0,25405.0,-27.2892,-8.0284,0.7196,0.2235
2,2023-10-11 17:12:45.05,25455.0,-22.6370,-7.0274,0.7333,0.0628
2,2023-10-11 17:12:45.1,25505.0,-20.0386,-7.0713,0.6588,0.0471
2,2023-10-11 17:12:45.15,25555.0,-14.4809,-8.1205,0.6549,-0.0000
2,2023-10-11 17:12:45.2,25605.0,-11.5632,-9.0403,0.6333,-0.0000
2,2023-10-11 17:12:45.25,25655.0,-5.7586,-11.4815,0.5137,-0.0000
2,2023-10-11 17:12:45.3,25705.0,-2.9850,-12.9471,0.4490,-0.0000
2,2023-10-11 17:12:45.35,25755.0,1.9208,-16.1755,0.2275,0.0510
2,2023-10-11 17:12:45.4,25805.0,3.8399,-17.8724,0.0824,0.0510
2,2023-10-11 17:12:45.45,25855.0,6.6102,-21.4069,-0.0000,0.0471
2,2023-10-11 17:12:45.5,25905.0,7.6013,-23.2302,-0.0000,0.0588
2,2023-10-11 17:12:45.55,25955.0,9.0913,-26.9732,-0.0000,0.0510
2,2023-10-11 17:12:45.6,26005.0,10.1917,-30.8383,-0.0000,0.0431
2,2023-10-11 17:12:45.65,26055.0,10.6672,-32.8062,-0.0000,0.0431
2,2023-10-11 17:12:45.7,26105.0,11.5666,-36.7506,-0.0000,0.0510
2,2023-10-11 17:12:45.75,26155.0,12.0187,-38.7176,-0.0000,0.0510
2,2023-10-11 17:12:45.8,26205.0,12.9796,-42.6185,-0.0000,0.0510
2,2023-10-11 17:12:45.85,26255.0,13.5035,-44.5534,-0.0000,0.0431
2,2023-10-11 17:12:45.9,26305.0,14.6659,-48.3706,-0.0000,0.0471
2,2023-10-11 17:12:45.95,26355.0,15.3119,-50.2399,-0.0000,0.0471
2,2023-10-11 17:12:46.0,26405.0,16.7540,-53.8855,0.0079,0.0471
2,2023-10-11 17:12:46.05,26455.0,17.5712,-55.6572,0.0177,0.0471
2,2023-10-11 17:12:46.1,26505.0,19.3626,-59.0946,0.0118,0.0431
2,2023-10-11 17:12:46.15,26555.0,20.3311,-60.7946,0.0079,0.0157
2,2023-10-11 17:12:46.2,26605.0,22.3648,-64.2100,-0.0000,-0.0000
2,2023-10-11 17:12:46.25,26655.0,23.4224,-65.9071,-0.0020,-0.0000
2,2023-10-11 17:12:46.3,26705.0,25.5969,-69.2612,-0.0020,-0.0078
2,2023-10-11 17:12:46.35,26755.0,26.7036,-70.9537,-0.0020,-0.0410
2,2023-10-11 17:12:46.4,26805.0,28.9247,-74.3746,-0.0020,-0.0469
2,2023-10-11 17:12:46.45,26855.0,30.0250,-76.0936,-0.0020,-0.0567
2,2023-10-11 17:12:46.5,26905.0,32.1681,-79.3125,-0.0020,0.0079
2,2023-10-11 17:12:46.55,26955.0,33.1489,-80.6844,-0.0410,0.1157
2,2023-10-11 17:12:46.6,27005.0,34.8898,-82.1881,-0.0410,0.3922
2,2023-10-11 17:12:46.65,27055.0,35.6070,-82.2869,-0.0723,0.4608
2,2023-10-11 17:12:46.7,27105.0,36.4636,-81.2235,-0.2168,0.5412
2,2023-10-11 17:12:46.75,27155.0,36.4919,-80.1464,-0.2461,0.5706
2,2023-10-11 17:12:46.8,27205.0,35.7944,-77.1479,-0.2774,0.5706
2,2023-10-11 17:12:46.85,27255.0,35.0846,-75.2981,-0.3125,0.5784
2,2023-10-11 17:12:46.9,27305.0,33.0478,-71.0021,-0.3418,0.5941
2,2023-10-11 17:12:46.95,27355.0,31.7079,-68.5896,-0.3574,0.5980
2,2023-10-11 17:12:47.0,27405.0,28.4132,-63.3355,-0.3965,0.6020
2,2023-10-11 17:12:47.05,27455.0,26.4928,-60.5203,-0.4024,0.5902
